Date,HSI,SSE,FCHI,FTSE,GDAXI,DJI,IXIC
2015-10-23,2987.5321972295915,537.5605199556956,5455.858915006102,9913.39037942054,11961.371235542349,17646.69921875,5031.85986328125
2015-10-26,2982.938188202678,541.020178000719,5396.821597065078,9829.210448741913,11903.483375146054,17623.05078125,5034.7001953125
2015-10-27,2986.3514543052875,541.4200714009347,5363.760757421725,9775.773438770671,11831.963127719471,17581.4296875,5030.14990234375
2015-10-28,2962.3179504058785,532.0967188096328,5397.752675595693,9858.201743163867,11955.27727326611,17779.51953125,5095.68994140625
2015-10-29,2944.690832190243,533.4942251450409,5339.693450045481,9767.562427575816,11804.195783638861,17755.80078125,5074.27001953125
2015-10-30,2921.464969366205,532.9637456648924,5384.4107210189095,9747.617163196206,11928.473267596213,17663.5390625,5053.75
2015-11-02,2886.627903735498,527.1135197401452,5420.596587349311,9823.656558065792,12074.171868034871,17828.759765625,5127.14990234375
2015-11-03,2912.2093802427394,524.1797372261353,5437.699275214225,9846.068611375638,12063.794355407357,17918.150390625,5145.1298828125
2015-11-04,2974.592654250211,546.883520628835,5425.280535147991,9888.20961899223,11890.667337217368,17867.580078125,5142.47998046875
2015-11-05,2974.3429892520653,556.8881753174682,5412.32225259347,9795.619864743494,11832.828308355996,17863.4296875,5127.740234375
2015-11-06,2950.5205822704297,566.5906744713792,5424.747596768488,9664.162248228213,11959.369599020225,17910.330078125,5147.1201171875
2015-11-09,2931.8584368891297,574.9367070716289,5271.361850425601,9477.440145708968,11608.67012578994,17730.48046875,5095.2998046875
2015-11-10,2890.0497106305543,573.106193503754,5285.245877250563,9488.908396109124,11655.265172885265,17758.2109375,5083.240234375
2015-11-11,2883.786489530874,574.6794568716721,5317.788745715515,9533.267829317716,11712.394663311889,17702.220703125,5067.02001953125
2015-11-12,2953.4280341621484,571.4356162917064,5227.206621664285,9407.134627089603,11605.331958392286,17448.0703125,5005.080078125
2015-11-13,2889.9102788756136,563.0869575131254,5199.807563439942,9320.992500980035,11581.15601900406,17245.240234375,4927.8798828125
2015-11-16,2840.076571308891,566.7929340309346,5140.60857838107,9353.542533176893,11463.149500794243,17483.009765625,4984.6201171875
2015-11-17,2872.7877872586246,566.6847508194041,5276.989792139037,9531.687337305397,11725.831598222721,17489.5,4986.02001953125
2015-11-18,2862.812715180391,560.3222399429795,5222.637918305002,9556.641461133957,11665.60328824376,17737.16015625,5075.2001953125
2015-11-19,2903.175742367224,567.3911896678183,5244.395552967035,9646.296899330628,11828.128285699873,17732.75,5073.64013671875
2015-11-20,2936.070188641228,569.6689041256905,5267.585720590549,9684.45223386382,11927.308774522506,17823.810546875,5104.919921875
2015-11-23,2924.749419944564,566.3239324198003,5202.51984306029,9578.022514760494,11803.342781873653,17792.6796875,5102.47998046875
2015-11-24,2914.6722721714173,566.8510747862999,5129.758047324431,9496.80832008645,11635.98938112962,17812.189453125,5102.81005859375
2015-11-25,2902.963967710732,571.7938047894894,5208.023937178311,9560.849089507828,11888.687510969352,17813.390625,5116.14013671875
2015-11-26,2901.8695962306792,569.9072075329238,5255.126813571376,9668.642803194758,12028.273092103656,17813.390625,5121.830078125
2015-11-27,2847.594831592867,538.6392408440952,5228.1439791445155,9626.431396812552,11976.414560875855,17813.390625,5127.52001953125
2015-11-30,2838.266002511605,539.6092072440185,5246.63713900576,9558.907438110211,12045.835066507103,17719.919921875,5108.669921875
2015-12-01,2887.167266881821,541.0458560378828,5196.106424442667,9630.628636824898,11906.449912210228,17888.349609375,5156.31005859375
2015-12-02,2900.1970065871124,553.6102156080087,5212.793154963292,9681.402911950836,11890.361534850672,17729.6796875,5123.22021484375
2015-12-03,2892.640563475812,561.1106764421056,5020.175400709268,9380.51238656044,11450.628801732324,17477.669921875,5037.52978515625
2015-12-04,2869.3694214483244,551.857834379043,5146.6448580269935,9441.669574365718,11736.946440691827,17847.630859375,5142.27001953125
2015-12-07,2865.124175141973,553.4144325268642,5176.875709983986,9405.319394230843,11848.417659011204,17730.509765625,5101.81005859375
2015-12-08,2826.486692814156,542.3509869978077,5072.327585793741,9233.640823583117,11563.7792072671,17568.0,5098.240234375
2015-12-09,2813.544550553342,541.9588960957117,5052.018586893799,9196.211606365163,11539.413964950945,17492.30078125,5022.8701171875
2015-12-10,2800.5548934626854,538.4068164840136,5106.885250574851,9244.142602702312,11677.84602760803,17574.75,5045.169921875
2015-12-11,2769.708699670911,534.3322598127851,4980.906600456394,9025.000336460187,11320.40687441791,17265.2109375,4933.47021484375
2015-12-14,2749.7998732190167,546.2380226260283,4913.193752075661,8928.018619763665,11136.991625026798,17368.5,4952.22998046875
2015-12-15,2745.2709660238747,544.3253544890101,5072.608836585714,9123.40723446256,11488.10039465956,17524.91015625,4995.35986328125
2015-12-16,2800.069502519909,545.0607575342436,5057.655512165045,9118.289026160259,11449.446178081678,17749.08984375,5071.1298828125
2015-12-17,2822.2850379876036,553.8964653058064,5086.604984106612,9140.26843905449,11677.201018458582,17495.83984375,5002.5498046875
2015-12-18,2806.37250124992,552.8467875601381,5015.679926681798,9035.995143147302,11503.63233478018,17128.55078125,4923.080078125
2015-12-21,2811.0460007243087,562.848186271676,4962.303299561609,8996.824288348434,11410.991764697246,17251.619140625,4968.919921875
2015-12-22,2816.0645641744472,564.3455638520315,4984.612778853334,9061.941033834824,11446.351730972528,17417.26953125,5001.10986328125
2015-12-23,2843.24612142134,562.0963900392852,5118.621393432957,9251.271156311035,11746.791298645316,17602.609375,5045.93017578125
2015-12-24,2856.4408913856314,558.5338337641549,5087.142486944504,9304.94834324374,11676.153449720005,17552.169921875,5048.490234375
2015-12-25,2842.101891249418,560.9761318183008,5090.683425867319,9358.091197273112,11714.261700356652,17540.2197265625,5044.740234375
2015-12-28,2828.1918667211717,546.4071582422074,5064.041688861675,9399.134035186085,11683.072120483499,17528.26953125,5040.990234375
2015-12-29,2838.547024000145,550.0696127499102,5159.865591095586,9404.983635940414,11919.287720160908,17720.98046875,5107.93994140625
2015-12-30,2823.4813454095565,551.8125373546351,5111.181628221413,9299.647094874526,11739.96770265419,17603.869140625,5065.85009765625
2015-12-31,2827.4055281012247,546.068883500018,5029.407268127194,9250.592671551858,11495.140285433736,17425.029296875,5007.41015625
2016-01-04,2751.7550077922347,508.39155168352954,4908.663601746318,8979.898198907089,11161.637510182803,17148.939453125,4903.08984375
2016-01-05,2733.584155026619,503.83286285575,4913.1413058064645,9030.340155691956,11163.311589089455,17158.66015625,4891.43017578125
2016-01-06,2706.8136085406877,516.2134476578212,4817.3987326606875,8912.073437894636,10982.107320387848,16906.509765625,4835.759765625
2016-01-07,2622.9255600672327,477.34004476785776,4746.618145612767,8710.810466585683,10757.278034220682,16514.099609375,4689.43017578125
2016-01-08,2637.5685022183443,484.0438024532632,4735.055535357678,8648.032151765947,10761.365112272557,16346.4501953125,4643.6298828125
2016-01-11,2562.2147247567773,458.0132005394262,4718.585535647348,8528.766033200081,10749.646893583238,16398.5703125,4637.990234375
2016-01-12,2539.2295744220605,460.83709488146616,4754.44645434618,8623.413585053058,10842.178880469874,16516.220703125,4685.919921875
2016-01-13,2568.3785511006135,449.4624055552303,4762.614167122402,8605.456282496452,10801.652495482469,16151.41015625,4526.06005859375
2016-01-14,2553.835892682253,458.1059399473815,4695.017514479754,8526.928444600431,10661.978394909413,16379.0498046875,4615.0
2016-01-15,2508.657692015984,440.86347293947233,4571.788608534727,8373.63349566079,10365.153079409618,15988.080078125,4488.419921875
2016-01-18,2468.7766825648705,443.1758280726208,4575.0147749315365,8250.282134183219,10397.870061919792,16002.0498046875,4482.68505859375
2016-01-19,2517.030790636343,457.8755783555643,4654.63800722966,8376.28263883188,10529.181618582224,16016.01953125,4476.9501953125
2016-01-20,2414.5844939714875,453.17024715777353,4501.549832753255,8046.5182091022725,10249.077415951644,15766.740234375,4471.68994140625
2016-01-21,2371.5618387714203,438.5363107971278,4575.306728953728,8197.926852168866,10413.826646050438,15882.6796875,4472.06005859375
2016-01-22,2442.5459022051937,443.92116007832357,4710.516745182336,8393.797349929811,10606.621830051066,16093.509765625,4591.18017578125
2016-01-25,2480.3416777185626,447.32384445787085,4655.813688057009,8380.629317522049,10514.087633338291,15885.2197265625,4518.490234375
2016-01-26,2419.90671587584,418.57474740124593,4728.4676339422585,8419.740729689598,10660.679448187351,16167.23046875,4567.669921875
2016-01-27,2444.8064713559575,416.21269316178933,4759.242928218796,8592.082385565562,10735.470524113627,15944.4599609375,4468.169921875
2016-01-28,2463.3915727236304,404.3455595958949,4714.603742128704,8452.265709332423,10514.845518672373,16069.6396484375,4506.68017578125
2016-01-29,2525.6094699129458,416.9865489219591,4830.881858242909,8737.576625433401,10716.164593577852,16466.30078125,4613.9501953125
2016-02-01,2517.656748361885,409.50549364161265,4755.096213982906,8633.2359684151,10563.791168233147,16449.1796875,4620.3701171875
2016-02-02,2499.943866578744,418.6057548197021,4668.385121996747,8544.221626996992,10440.72986271407,16153.5400390625,4516.9501953125
2016-02-03,2436.9344662540243,416.9452788155466,4616.701966441469,8410.806770384721,10304.747121399269,16336.66015625,4504.240234375
2016-02-04,2462.053337245364,423.4845269542346,4689.872399375599,8603.850424178643,10418.19821272802,16416.580078125,4509.56005859375
2016-02-05,2476.6524259074063,421.5981953234404,4704.735309764044,8527.16472060472,10400.544959132094,16204.9697265625,4363.14013671875
2016-02-08,2452.4000296698428,420.57457114065846,4531.919227669365,8256.515513750142,10007.53391724662,16027.0498046875,4283.75
2016-02-09,2427.619967018195,420.13540389566805,4473.172318573925,8130.675416636863,9935.88247891399,16014.3798828125,4268.759765625
2016-02-10,2403.315534647685,419.6962366506776,4585.092599196651,8205.5026914482,10180.515689946478,15914.740234375,4283.58984375
2016-02-11,2380.21488503582,419.25706940568716,4395.860072390526,8043.289115428925,9874.071371149155,15660.1796875,4266.83984375
2016-02-12,2351.5947182459054,418.81790216069675,4521.600623588718,8265.894036148384,10149.408808277221,15973.83984375,4337.509765625
2016-02-15,2429.1647672667154,418.3787349157063,4619.775558203458,8455.719779523672,10335.589254225137,16085.125,4386.73486328125
2016-02-16,2456.225036776159,437.32402496303604,4593.275386183989,8476.287126350331,10207.625036603657,16196.41015625,4435.9599609375
2016-02-17,2429.1700324119292,440.6611511647059,4719.061694834498,8625.681258565048,10452.803512334125,16453.830078125,4534.06005859375
2016-02-18,2486.8299768398865,439.2085482924812,4715.874336053617,8528.991168022156,10526.38305254234,16413.4296875,4487.5400390625
2016-02-19,2479.333949469028,439.4083470083276,4692.2145775514655,8528.551854295076,10431.050556203816,16391.990234375,4504.43017578125
2016-02-22,2504.3088386888844,449.47714737077325,4781.859472495387,8613.350585512235,10649.628771516029,16620.66015625,4570.60986328125
2016-02-23,2499.0706878952333,445.8569252027082,4674.143686409807,8435.505405566655,10384.84498048434,16431.779296875,4503.580078125
2016-02-24,2470.6399661354944,449.417086158275,4582.118488206994,8221.97384147218,10109.388536396786,16484.990234375,4542.60986328125
2016-02-25,2431.4133855141695,420.3267914865864,4679.219317105366,8375.53987152432,10277.64047104586,16697.2890625,4582.2001953125
2016-02-26,2492.056276994117,424.1909852062817,4756.8104949293775,8513.966508865356,10488.407001395826,16639.970703125,4590.47021484375
2016-02-29,2457.7403580300743,411.61017102275923,4755.794774564565,8451.760608788696,10372.725152130006,16516.5,4557.9501953125
2016-03-01,2496.1074937687954,417.66044018516527,4798.597267169971,8569.736816373015,10580.99223564146,16865.080078125,4689.60009765625
2016-03-02,2573.7329789494393,435.5911427192039,4812.4877986396305,8583.776713195606,10633.001853643565,16899.3203125,4703.419921875
2016-03-03,2565.5824690838335,437.2050477180673,4799.825836752541,8632.319102704525,10599.336146737449,16943.900390625,4707.419921875
2016-03-04,2597.185019167662,440.7186900058805,4879.528981416835,8787.616223643823,10756.429893424502,17006.76953125,4717.02001953125
2016-03-07,2597.2360129079298,445.8749870074825,4883.837975262431,8788.30926669878,10750.920751521364,17073.94921875,4708.25
2016-03-08,2577.075029025581,445.90074645286563,4851.471302796155,8735.5957321545,10677.617127239704,16964.099609375,4648.81982421875
2016-03-09,2575.0290895899516,440.7526048566577,4869.987662124854,8733.020137627842,10699.293577586765,17000.359375,4674.3798828125
2016-03-10,2573.4546762454265,431.2972719094396,4780.604217972723,8576.320259960834,10437.527279660571,16995.130859375,4662.16015625
2016-03-11,2602.068819038832,432.44805553806145,5022.234038880443,8772.395836292997,10989.660035041043,17213.310546875,4748.47021484375
2016-03-14,2633.7052615558487,440.92009891844646,5032.934065186419,8879.078397012954,11157.065638934728,17229.130859375,4750.27978515625
2016-03-15,2615.1892668145583,441.3509958445465,4965.505910631502,8769.173657894135,11028.542545008939,17251.529296875,4728.669921875
2016-03-16,2610.8006860823352,441.29909564340045,4957.9522186517725,8742.214125573635,11090.582687405406,17325.759765625,4763.97021484375
2016-03-17,2642.7784631901873,446.073704769078,4984.450736487808,8839.771900043881,11097.997706831782,17481.490234375,4774.990234375
2016-03-18,2665.236849778011,457.09972093098617,5050.659224913688,8961.343852668186,11262.294419153011,17602.30078125,4795.64990234375
2016-03-21,2667.4495783595175,467.19111167607844,4994.134421186638,8947.88675379986,11221.113398045884,17623.869140625,4808.8701171875
2016-03-22,2665.662616383283,463.2507251994102,4979.741683832253,8898.96429568471,11224.718806743622,17582.5703125,4821.66015625
2016-03-23,2658.9560265296004,464.49280991588597,4965.018092868675,8818.191156972434,11248.700821814127,17502.58984375,4768.85986328125
2016-03-24,2623.4762825837815,455.7932953346353,4841.03883473319,8620.495156288147,11014.847309111618,17515.73046875,4773.5
2016-03-25,2623.2256232605628,457.9958784233895,4849.132327721842,8628.251277381727,11015.55303535618,17525.560546875,4770.14501953125
2016-03-28,2624.710124511621,453.2015480322625,4859.429158092535,8628.578613180473,11021.297326201107,17535.390625,4766.7900390625
2016-03-29,2625.504305294365,449.1358525050453,4891.859784631524,8709.02875460987,11077.186736397678,17633.109375,4846.6201171875
2016-03-30,2682.3355816183607,461.2899340559887,5018.65425906959,8924.183750947821,11344.666956854635,17716.66015625,4869.2900390625
2016-03-31,2679.5850808534306,465.35531795663684,4970.314416766283,8875.808378217334,11295.561793148052,17685.08984375,4869.85009765625
2016-04-01,2642.9926910075287,467.3908850298721,4918.567226855084,8830.096798365588,11145.977771091275,17792.75,4914.5400390625
2016-04-04,2622.8890534878583,468.61725415339953,4949.223171176738,8769.007592886686,11187.388419520576,17737.0,4891.7998046875
2016-04-05,2602.3557143211356,471.98234963991837,4840.644837387605,8689.053284402587,10891.713782123756,17603.3203125,4843.93017578125
2016-04-06,2605.281833791377,471.69483524949095,4876.778616382973,8722.537026939739,10954.619739457034,17716.05078125,4920.72021484375
2016-04-07,2612.8908033529874,464.91521470510617,4842.4517140118405,8676.392983485362,10869.652447575936,17541.9609375,4848.3701171875
2016-04-08,2625.4642676156063,462.5690389640802,4894.3586956342915,8722.129757162416,10944.33561532083,17576.9609375,4850.68994140625
2016-04-11,2634.6783662118823,469.9583150802064,4917.70434690197,8760.791620568778,11041.54181103548,17556.41015625,4833.39990234375
2016-04-12,2643.9942996169557,468.8186832893843,4959.9518715636805,8885.472482627083,11140.685908991145,17721.25,4872.08984375
2016-04-13,2728.554183384985,475.03533017170406,5112.210396355949,9079.221297822425,11414.697423812002,17908.279296875,4947.419921875
2016-04-14,2751.1183055870347,476.5261758864287,5088.551245739451,9033.38005039841,11384.671637113905,17926.4296875,4945.89013671875
2016-04-15,2748.207469773944,475.5611102852781,5066.064424196258,8973.984671271755,11328.137456975877,17897.4609375,4938.22021484375
2016-04-18,2728.773213647304,469.20004063264406,5092.704825374298,9005.669803261757,11435.895476624602,18004.16015625,4960.02001953125
2016-04-19,2764.2006739997305,470.6464010365087,5164.241035622719,9153.186016008842,11704.371157118585,18053.599609375,4940.330078125
2016-04-20,2738.349458461102,461.00154062101495,5216.253150388598,9224.11658344511,11838.20448140055,18096.26953125,4948.1298828125
2016-04-21,2787.8814355917275,457.0472557950561,5180.914892235771,9150.272575563344,11797.651336666197,17982.51953125,4945.89013671875
2016-04-22,2767.298201377038,457.2444041826966,5160.075962396804,9038.3562627153,11713.7808445876,18003.75,4906.22998046875
2016-04-25,2746.6738116668694,453.9624055445892,5107.139397386694,9044.928799060232,11564.735885825474,17977.240234375,4895.7900390625
2016-04-26,2760.127036254911,457.30371848277713,5108.441628933187,9106.651051580904,11561.533806575464,17990.3203125,4888.27978515625
2016-04-27,2754.2917841792787,455.5673692701966,5151.689767263131,9212.682416037424,11637.831810004078,18041.55078125,4863.14013671875
2016-04-28,2757.3263326487195,454.21573010277984,5163.035703770991,9194.078591336438,11692.837425486883,17830.759765625,4805.2900390625
2016-04-29,2715.6484591183835,454.433878016971,5029.479812780628,9120.251158850091,11400.147218800848,17773.640625,4775.35986328125
2016-05-02,2690.7579739754,458.76201247479906,5092.735790997744,9073.816709071396,11604.329990144353,17891.16015625,4817.58984375
2016-05-03,2664.7772839927916,462.9636099033814,5038.700819253281,9071.789679126407,11440.588015749585,17750.91015625,4763.22021484375
2016-05-04,2644.372372821088,461.48784428623907,4974.610333597404,8893.545333862305,11306.455538213253,17651.259765625,4725.64013671875
2016-05-05,2634.5393962253584,462.2875311550197,4964.383048970136,8874.396998484735,11322.806316626375,17660.7109375,4717.08984375
2016-05-06,2591.0939718685113,448.64063089553383,4906.003182010027,8877.826444100472,11257.684859706438,17740.630859375,4736.16015625
2016-05-09,2597.356382380443,436.36759768578463,4922.801258483086,8824.174144417048,11365.748025034087,17705.91015625,4750.2099609375
2016-05-10,2607.4333967382536,435.3211539253569,4940.338614418403,8875.161910108058,11439.713084541492,17928.349609375,4809.8798828125
2016-05-11,2583.9449485188816,435.91062699159374,4909.937452427112,8905.733311176298,11346.292324576527,17711.119140625,4760.68994140625
2016-05-12,2566.2931749965055,437.49801357881006,4905.921513442998,8813.45655612694,11269.448935418157,17720.5,4737.330078125
2016-05-13,2541.0472127067605,434.4852923842625,4914.832124711247,8867.205025315285,11323.366933715297,17535.3203125,4717.68017578125
2016-05-16,2561.064308704284,437.1146883110994,4880.187152163184,8826.803859389853,11228.167199845484,17710.7109375,4775.4599609375
2016-05-17,2591.4467356504174,436.0609324717005,4863.154699882201,8910.55936780211,11191.79630306724,17529.98046875,4715.72998046875
2016-05-18,2554.423151350755,430.6927684339352,4887.74447060551,8912.820277029416,11251.816715951543,17526.619140625,4739.1201171875
2016-05-19,2536.1382474848924,429.92677871748674,4806.280514661572,8835.661394128749,10993.8945372632,17435.400390625,4712.52978515625
2016-05-20,2555.944546184851,432.2292809503196,4878.974975538906,8988.87312676385,11111.879518378526,17500.939453125,4769.56005859375
2016-05-23,2550.021931246417,435.02763661581406,4853.501062319556,8892.04433504649,11044.730545342318,17492.9296875,4765.77978515625
2016-05-24,2553.0823528784094,431.07171312402335,4970.41201308294,9006.690551483072,11280.32189570542,17706.05078125,4861.06005859375
2016-05-25,2621.961251085449,429.9678831569617,4991.635509766464,9151.737559978268,11366.52807267441,17851.509765625,4894.89013671875
2016-05-26,2626.976969162933,431.29587083087966,5035.641858878138,9209.52480168012,11463.286837896449,17828.2890625,4901.77001953125
2016-05-27,2649.746832415752,430.8913895012374,5052.927369843703,9196.06913319847,11512.506249368424,17873.220703125,4933.5
2016-05-30,2656.4548023592215,430.69155856199717,5032.163567956537,9142.739419840858,11480.219681471586,17830.2099609375,4940.77490234375
2016-05-31,2679.4632216542955,443.7065045922245,5023.04405829811,9118.821708463363,11441.309967408655,17787.19921875,4948.0498046875
2016-06-01,2672.3363990067733,443.26070030422466,4983.785990117001,8967.399446498894,11363.645558674587,17789.669921875,4952.25
2016-06-02,2684.549752511317,445.57261827778694,4997.034822702408,8919.266107611358,11421.793880462646,17838.560546875,4971.35986328125
2016-06-03,2695.687014913389,446.9817815513195,4931.169532442291,8945.230349456948,11267.156926685246,17807.060546875,4942.52001953125
2016-06-06,2707.2958147632016,447.6258317595238,5020.976426965207,9023.618224819658,11488.433241999008,17920.330078125,4968.7099609375
2016-06-07,2745.760097434481,447.99120750933065,5086.377749910695,9086.899913132189,11690.94356371276,17938.279296875,4961.75
2016-06-08,2742.451818675035,446.1112403494661,5052.791162124078,9164.61804163456,11604.327638545423,18005.05078125,4974.64013671875
2016-06-09,2728.003201477593,441.93762601190116,5025.506404437649,9047.73593772063,11508.436507290578,17985.189453125,4958.6201171875
2016-06-10,2710.9886281068902,437.18464347652844,4873.068322968552,8845.785949116573,11127.905545457963,17865.33984375,4894.5498046875
2016-06-13,2642.4868069800127,432.39791707222685,4751.168792724144,8577.144647240639,10854.95913790632,17732.48046875,4848.43994140625
2016-06-14,2626.209768796687,432.2260777171686,4663.561947902199,8415.37706887722,10748.143360366812,17674.8203125,4843.5498046875
2016-06-15,2637.1931896102606,438.3526624813385,4677.603109922027,8427.326706406311,10772.027756350231,17640.169921875,4834.93017578125
2016-06-16,2582.2638947026853,437.1430692924257,4677.392222485738,8447.255376756191,10756.365946899285,17733.099609375,4844.919921875
2016-06-17,2599.5258999345233,438.3325935400716,4718.9022425820585,8607.597461248108,10837.217320551048,17675.16015625,4800.33984375
2016-06-20,2643.1725080675096,439.13551292117336,4926.355569901876,9049.139883041382,11305.95864666067,17804.869140625,4837.2099609375
2016-06-21,2663.1668825744987,438.3301936370117,4945.015789202182,9137.549568268994,11340.572300263797,17829.73046875,4843.759765625
2016-06-22,2680.1113981028316,441.55284465881044,4927.80449908477,9185.359868667088,11330.565109243034,17780.830078125,4833.31982421875
2016-06-23,2690.1828850942534,440.34410345206555,5059.076744161954,9373.669066697068,11619.405820824555,18011.0703125,4910.0400390625
2016-06-24,2611.823528570676,434.62093322175855,4650.4621562632965,8936.687892147806,10822.530782244168,17400.75,4707.97998046875
2016-06-27,2606.6041483487343,437.9598428223724,4447.816654244933,8046.648482395336,10228.841651006136,17140.240234375,4594.43994140625
2016-06-28,2599.694687328883,438.532421096992,4503.882658386428,8126.844386885816,10406.212205441552,17409.720703125,4691.8701171875
2016-06-29,2634.097733793459,441.63117626103104,4645.876918835565,8491.341935766977,10644.580872014165,17694.6796875,4779.25
2016-06-30,2680.118539971036,442.0845420805854,4715.488947329286,8758.584253151086,10772.052464613225,17929.990234375,4842.669921875
2016-07-01,2696.8894652144063,441.7643518932089,4746.68181810819,8767.360694315867,10857.409062324672,17949.369140625,4862.56982421875
2016-07-04,2714.590851404937,449.704918691481,4713.832325380471,8668.08432179445,10807.210399644917,17894.994140625,4842.73486328125
2016-07-05,2674.768650136392,451.72901121624454,4640.562497827224,8692.199447597726,10625.081047298852,17840.619140625,4822.89990234375
2016-07-06,2641.7140112802135,452.38793968684314,4520.3875468400365,8375.468092907802,10371.518912052037,17918.619140625,4859.16015625
2016-07-07,2668.967832156892,451.42104044365607,4570.412122569338,8445.529886081116,10453.927782858605,17895.880859375,4876.81005859375
2016-07-08,2650.7391013277806,447.9162375214218,4637.298469694855,8512.238311249763,10655.933269337285,18146.740234375,4956.759765625
2016-07-11,2691.5908604562283,448.46840756545134,4709.741776129987,8651.787439471576,10860.006834965663,18226.9296875,4988.64013671875
2016-07-12,2735.7707913462655,456.2278061689538,4789.653956884285,8672.292546001147,11018.301347410306,18347.669921875,5022.81982421875
2016-07-13,2748.2876649296086,458.28301511801686,4796.065821199445,8857.139321737748,10986.270996158128,18372.119140625,5005.72998046875
2016-07-14,2779.898432498041,457.4417184292178,4865.717431108933,8730.533686339855,11170.739534449764,18506.41015625,5034.06005859375
2016-07-15,2793.08421859145,457.6683871525019,4856.131735834059,8908.659133358044,11180.351122990947,18516.55078125,5029.58984375
2016-07-18,2811.8260654632463,455.88951695545984,4816.672919082222,8857.755162457237,11122.922106600015,18533.05078125,5055.77978515625
2016-07-19,2794.900812735606,452.91260102123465,4794.262107579852,8886.736054612265,11051.096188189695,18559.009765625,5036.3701171875
2016-07-20,2821.6235743832644,452.23585289983004,4823.6831794073805,8820.637618660927,11169.982951073907,18595.029296875,5089.93017578125
2016-07-21,2836.6681619602005,455.1731431918342,4822.420380860567,8887.105322309653,11191.662703895825,18517.23046875,5073.89990234375
2016-07-22,2831.979986934981,451.3987567224976,4833.623759450333,8915.278744876385,11195.590712820762,18570.849609375,5100.16015625
2016-07-25,2835.2913907263705,450.5337544813519,4813.831648349762,8810.18360586022,11187.92424742668,18493.060546875,5097.6298828125
2016-07-26,2852.9827424685354,456.6595331896678,4830.372904903838,8813.737146854399,11263.50204626145,18473.75,5110.0498046875
2016-07-27,2864.490183613583,448.5957200239789,4886.232416204411,8878.717219271233,11338.918996174123,18472.169921875,5139.81005859375
2016-07-28,2858.7704961560667,449.13945453887567,4895.111923106946,8897.287133126752,11377.902884569019,18456.349609375,5154.97998046875
2016-07-29,2822.435030752879,447.6103263428011,4921.256365320645,8850.573507711757,11458.482909202576,18432.240234375,5162.1298828125
2016-08-01,2852.4358164903224,444.63288446679144,4924.191236548359,8847.007984876633,11537.195128814783,18404.509765625,5184.2001953125
2016-08-02,2826.3446390653403,447.3807206019628,4833.529204271035,8762.27930403297,11329.26837573992,18313.76953125,5137.72998046875
2016-08-03,2801.353357147774,449.3280773281584,4847.846878267824,8848.8159994327,11410.022429358212,18355.0,5159.740234375
2016-08-04,2813.7035759942955,449.7837673016327,4846.031126566231,8983.34063428163,11405.603090561926,18352.05078125,5166.25
2016-08-05,2855.4412789184116,448.3853946679735,4911.0331093769055,8919.333993315699,11543.620098318672,18543.529296875,5221.1201171875
2016-08-08,2900.5772553997795,450.166647439615,4896.545461611473,8910.218392763692,11569.015954227536,18529.2890625,5213.14013671875
2016-08-09,2896.2209175017183,454.2791652761989,4952.25140861387,8928.869589075563,11851.634621869309,18533.05078125,5225.47998046875
2016-08-10,2899.779422096908,453.5921141229335,4948.767201503972,8931.205402857915,11839.321145699709,18495.66015625,5204.580078125
2016-08-11,2911.215244741353,452.25897764274106,5038.314173666877,9003.047129371436,12017.406921268906,18613.51953125,5228.39990234375
2016-08-12,2935.1661200262606,460.4085374014246,5012.798886190867,8959.593358516693,11933.778152484447,18576.470703125,5232.89013671875
2016-08-15,2956.4394256613723,470.3148462573008,5022.7356840926805,8961.011730904109,11992.417445041123,18636.05078125,5262.02001953125
2016-08-16,2953.645757980119,468.70378025507654,4988.580922045862,8881.487930883828,11940.825378142765,18552.01953125,5227.10986328125
2016-08-17,2940.2452344476173,469.3809216022237,4981.372279271192,8940.097010927973,11882.26733223279,18573.939453125,5228.66015625
2016-08-18,2969.082823324366,467.909883598615,5013.400742276281,8960.344262838364,11980.284048730391,18597.69921875,5240.14990234375
2016-08-19,2958.2672921275953,470.0698825436701,4994.347822917625,9030.941006183624,11967.268171068281,18552.5703125,5238.3798828125
2016-08-22,2965.635684248117,464.9712191129508,4959.823580950848,8915.305388092995,11856.68217653269,18529.419921875,5244.60009765625
2016-08-23,2966.264085848466,464.79219761511195,5004.7546978411265,9023.252985119821,11990.356786869932,18547.30078125,5260.080078125
2016-08-24,2943.4012351710685,464.684955851393,5012.4535610976745,9020.585703462595,12004.84725545987,18481.48046875,5217.68994140625
2016-08-25,2942.4595747056883,460.82076718976896,4963.516545911727,9021.83734335046,11860.317802720238,18448.41015625,5212.2001953125
2016-08-26,2954.1256578399334,461.0489114624361,5015.095646720147,9022.430235550564,11954.12641157303,18395.400390625,5218.919921875
2016-08-29,2942.1455822144053,459.6606006316578,4954.922158420086,8966.062897188123,11809.206426671008,18502.990234375,5232.330078125
2016-08-30,2967.829211024102,460.61195920009396,4989.188085308997,8940.621149588258,11928.903027413297,18454.30078125,5222.990234375
2016-08-31,2961.861836367781,461.8722071309312,4950.055729685118,8877.471079409122,11814.28712772904,18400.880859375,5213.22021484375
2016-09-01,2986.242184736824,458.74340743778134,4954.988374056993,8859.994752645493,11757.04103416123,18419.30078125,5227.2099609375
